id,curr_time,symbol,volume,price
154691,"2018-03-01 15:30:01",TATAMOTORS,6986225,370.15
154692,"2018-03-01 15:30:01",LT,1925919,1315
154689,"2018-03-01 15:30:00",RELCAPITAL,4840509,456
154690,"2018-03-01 15:30:00",MARUTI,609193,8884
154688,"2018-03-01 15:29:59",TCS,858581,3030.1
154687,"2018-03-01 15:29:58",VEDL,8157634,322.95
154684,"2018-03-01 15:29:56",VEDL,8151374,322.7
154685,"2018-03-01 15:29:56",SUNPHARMA,4260544,535.3
154686,"2018-03-01 15:29:56",LT,1923409,1314.95
154682,"2018-03-01 15:29:54",RELCAPITAL,4839432,456
154683,"2018-03-01 15:29:54",TATAMOTORS,6984826,370.1
154681,"2018-03-01 15:29:52",VEDL,8149274,322.35
154680,"2018-03-01 15:29:51",MARUTI,608540,8872.3
154678,"2018-03-01 15:29:50",SUNPHARMA,4258840,535.05
154679,"2018-03-01 15:29:50",TATAMOTORS,6983390,370.1
154677,"2018-03-01 15:29:47",LT,1923016,1314.95
154674,"2018-03-01 15:29:45",RELIANCE,4091076,947.7
154675,"2018-03-01 15:29:45",TCS,858380,3033
154676,"2018-03-01 15:29:45",MARUTI,608363,8872
154672,"2018-03-01 15:29:44",TATAMOTORS,6981450,370
154673,"2018-03-01 15:29:44",RELCAPITAL,4837987,456
154670,"2018-03-01 15:29:42",TATAMOTORS,6979124,370.3
154671,"2018-03-01 15:29:42",RELCAPITAL,4836622,456.45
154669,"2018-03-01 15:29:40",LT,1922050,1315
154668,"2018-03-01 15:29:38",VEDL,8147585,322.15
154666,"2018-03-01 15:29:37",RELCAPITAL,4835150,456.15
154667,"2018-03-01 15:29:37",SUNPHARMA,4257901,535.3
154665,"2018-03-01 15:29:36",LT,1920998,1315
154662,"2018-03-01 15:29:35",LT,1920248,1315
154663,"2018-03-01 15:29:35",MARUTI,608205,8879
154664,"2018-03-01 15:29:35",TCS,858024,3031
154659,"2018-03-01 15:29:34",BPCL,6220205,442.75
154660,"2018-03-01 15:29:34",TATAMOTORS,6976934,370.3
154661,"2018-03-01 15:29:34",LT,1919478,1315
154657,"2018-03-01 15:29:33",TCS,857824,3033
154658,"2018-03-01 15:29:33",RELIANCE,4090054,948.5
154655,"2018-03-01 15:29:32",RELCAPITAL,4834019,456.15
154656,"2018-03-01 15:29:32",TATAMOTORS,6974661,370.15
154653,"2018-03-01 15:29:30",LT,1918958,1314.75
154654,"2018-03-01 15:29:30",RELIANCE,4087019,948.5
154649,"2018-03-01 15:29:29",MARUTI,607897,8880
154650,"2018-03-01 15:29:29",RELCAPITAL,4832696,456
154651,"2018-03-01 15:29:29",VEDL,8144934,322.25
154652,"2018-03-01 15:29:29",MARUTI,608019,8879
154648,"2018-03-01 15:29:28",TCS,857411,3032
154645,"2018-03-01 15:29:27",TATAMOTORS,6972361,370.15
154646,"2018-03-01 15:29:27",MARUTI,607507,8879
154647,"2018-03-01 15:29:27",SUNPHARMA,4256937,535.3
154642,"2018-03-01 15:29:26",VEDL,8143193,322.05
154643,"2018-03-01 15:29:26",MARUTI,606501,8879
154644,"2018-03-01 15:29:26",RELCAPITAL,4831321,456
154640,"2018-03-01 15:29:25",BPCL,6218749,441.5
154641,"2018-03-01 15:29:25",LT,1917982,1315
154635,"2018-03-01 15:29:22",SUNPHARMA,4255895,534.95
154636,"2018-03-01 15:29:22",LT,1917579,1315
154637,"2018-03-01 15:29:22",VEDL,8141405,322.05
154638,"2018-03-01 15:29:22",BPCL,6217413,441.65
154639,"2018-03-01 15:29:22",MARUTI,606379,8879
154634,"2018-03-01 15:29:21",TCS,857194,3031.1
154631,"2018-03-01 15:29:20",LT,1915957,1314.7
154632,"2018-03-01 15:29:20",SUNPHARMA,4253680,535.3
154633,"2018-03-01 15:29:20",RELCAPITAL,4829328,456
154628,"2018-03-01 15:29:19",VEDL,8137668,322.8
154629,"2018-03-01 15:29:19",MARUTI,606078,8879
154630,"2018-03-01 15:29:19",RELIANCE,4086176,948
154626,"2018-03-01 15:29:18",BPCL,6215007,442
154627,"2018-03-01 15:29:18",RELCAPITAL,4828024,456
154623,"2018-03-01 15:29:17",TCS,856889,3032
154624,"2018-03-01 15:29:17",BPCL,6213199,442.5
154625,"2018-03-01 15:29:17",VEDL,8133400,322.75
154620,"2018-03-01 15:29:16",LT,1915570,1315
154621,"2018-03-01 15:29:16",TATAMOTORS,6970779,370.4
154622,"2018-03-01 15:29:16",TCS,856534,3032.25
154618,"2018-03-01 15:29:14",SUNPHARMA,4252686,535
154619,"2018-03-01 15:29:14",BPCL,6205295,442.9
154616,"2018-03-01 15:29:13",BPCL,6201245,442.5
154617,"2018-03-01 15:29:13",RELCAPITAL,4826676,456.6
154614,"2018-03-01 15:29:12",SUNPHARMA,4251824,535
154615,"2018-03-01 15:29:12",BPCL,6199167,442.9
154612,"2018-03-01 15:29:11",VEDL,8129890,322.8
154613,"2018-03-01 15:29:11",TATAMOTORS,6968295,370.1
154610,"2018-03-01 15:29:10",TATAMOTORS,6966225,370.25
154611,"2018-03-01 15:29:10",LT,1914183,1315
154605,"2018-03-01 15:29:08",MARUTI,605821,8879
154606,"2018-03-01 15:29:08",TATAMOTORS,6964715,370.4
154607,"2018-03-01 15:29:08",SUNPHARMA,4250926,535.3
154608,"2018-03-01 15:29:08",MARUTI,605948,8879
154609,"2018-03-01 15:29:08",TCS,856224,3033
154604,"2018-03-01 15:29:06",VEDL,8127990,322.75
154599,"2018-03-01 15:29:05",VEDL,8126343,322.55
154600,"2018-03-01 15:29:05",RELCAPITAL,4825614,456.15
154601,"2018-03-01 15:29:05",SUNPHARMA,4249508,535
154602,"2018-03-01 15:29:05",MARUTI,605569,8877
154603,"2018-03-01 15:29:05",BPCL,6197561,443
154596,"2018-03-01 15:29:04",BPCL,6193211,442.5
154597,"2018-03-01 15:29:04",TATAMOTORS,6963015,370.25
154598,"2018-03-01 15:29:04",LT,1913362,1315
154594,"2018-03-01 15:29:03",RELIANCE,4084852,947.5
154595,"2018-03-01 15:29:03",TCS,856021,3034
154592,"2018-03-01 15:29:02",RELIANCE,4083232,946
154593,"2018-03-01 15:29:02",SUNPHARMA,4248632,535
154590,"2018-03-01 15:29:01",TATAMOTORS,6959864,370.3
154591,"2018-03-01 15:29:01",VEDL,8124711,322.5
154587,"2018-03-01 15:29:00",TATAMOTORS,6958169,370.1
154588,"2018-03-01 15:29:00",MARUTI,605383,8877
154589,"2018-03-01 15:29:00",TCS,855767,3033.05
154586,"2018-03-01 15:28:59",MARUTI,605258,8877
154583,"2018-03-01 15:28:58",RELCAPITAL,4824431,456.5
154584,"2018-03-01 15:28:58",SUNPHARMA,4247698,535.15
154585,"2018-03-01 15:28:58",LT,1912833,1315
154582,"2018-03-01 15:28:57",MARUTI,604922,8877
154580,"2018-03-01 15:28:54",RELCAPITAL,4823176,456
154581,"2018-03-01 15:28:54",LT,1911984,1315
154575,"2018-03-01 15:28:52",TCS,855553,3034
154576,"2018-03-01 15:28:52",VEDL,8123069,322.5
154577,"2018-03-01 15:28:52",MARUTI,604520,8875.7
154578,"2018-03-01 15:28:52",TATAMOTORS,6955945,370.1
154579,"2018-03-01 15:28:52",RELCAPITAL,4819416,456.3
154572,"2018-03-01 15:28:51",BPCL,6180503,442
154573,"2018-03-01 15:28:51",RELIANCE,4066822,948.5
154574,"2018-03-01 15:28:51",SUNPHARMA,4246529,535.3
154571,"2018-03-01 15:28:50",RELIANCE,4063667,948.5
154570,"2018-03-01 15:28:49",VEDL,8119337,322.05
154569,"2018-03-01 15:28:48",TATAMOTORS,6954539,370.1
154565,"2018-03-01 15:28:47",VEDL,8117487,322.4
154566,"2018-03-01 15:28:47",RELIANCE,4062153,948.5
154567,"2018-03-01 15:28:47",SUNPHARMA,4245074,535.3
154568,"2018-03-01 15:28:47",TCS,855142,3035
154563,"2018-03-01 15:28:46",RELIANCE,4060153,948.5
154564,"2018-03-01 15:28:46",VEDL,8113815,322
154561,"2018-03-01 15:28:45",RELCAPITAL,4818299,456.2
154562,"2018-03-01 15:28:45",LT,1911525,1314.5
154560,"2018-03-01 15:28:44",MARUTI,604341,8872.05
154558,"2018-03-01 15:28:42",RELIANCE,4057898,948.3
154559,"2018-03-01 15:28:42",TATAMOTORS,6953091,370.1
154555,"2018-03-01 15:28:41",BPCL,6179031,442.05
154556,"2018-03-01 15:28:41",VEDL,8111834,322
154557,"2018-03-01 15:28:41",RELCAPITAL,4817194,456.7
154554,"2018-03-01 15:28:40",SUNPHARMA,4243997,535.3
154552,"2018-03-01 15:28:38",RELIANCE,4055513,948.75
154553,"2018-03-01 15:28:38",BPCL,6177606,442.3
154551,"2018-03-01 15:28:36",RELIANCE,4054603,947.8
154547,"2018-03-01 15:28:35",RELIANCE,4053264,948.9
154548,"2018-03-01 15:28:35",MARUTI,604079,8875.7
154549,"2018-03-01 15:28:35",TATAMOTORS,6951591,370.15
154550,"2018-03-01 15:28:35",LT,1910572,1315
154545,"2018-03-01 15:28:34",VEDL,8108783,322.05
154546,"2018-03-01 15:28:34",SUNPHARMA,4242994,535.45
154543,"2018-03-01 15:28:32",LT,1910076,1315
154544,"2018-03-01 15:28:32",MARUTI,603659,8878
154542,"2018-03-01 15:28:31",TATAMOTORS,6949978,370.25
154540,"2018-03-01 15:28:30",LT,1909447,1314.8
154541,"2018-03-01 15:28:30",VEDL,8103467,322
154538,"2018-03-01 15:28:29",RELCAPITAL,4815983,456.6
154539,"2018-03-01 15:28:29",RELIANCE,4052448,949
154537,"2018-03-01 15:28:28",TCS,854945,3034
154535,"2018-03-01 15:28:27",RELIANCE,4051196,948.35
154536,"2018-03-01 15:28:27",SUNPHARMA,4241488,535.55
154533,"2018-03-01 15:28:26",BPCL,6176304,442.2
154534,"2018-03-01 15:28:26",TATAMOTORS,6948171,370.2
154530,"2018-03-01 15:28:25",RELCAPITAL,4814219,456.75
154531,"2018-03-01 15:28:25",TATAMOTORS,6946402,370.2
154532,"2018-03-01 15:28:25",MARUTI,603490,8871.5
154527,"2018-03-01 15:28:24",RELIANCE,4046545,948.95
154528,"2018-03-01 15:28:24",TATAMOTORS,6944702,370.2
154529,"2018-03-01 15:28:24",RELCAPITAL,4813214,456.55
154525,"2018-03-01 15:28:23",RELIANCE,4045045,948.85
154526,"2018-03-01 15:28:23",LT,1909063,1315
154524,"2018-03-01 15:28:22",BPCL,6174478,442.3
154523,"2018-03-01 15:28:21",RELCAPITAL,4811667,456.55
154522,"2018-03-01 15:28:20",TATAMOTORS,6943077,370.2
154521,"2018-03-01 15:28:18",SUNPHARMA,4239972,535.05
154519,"2018-03-01 15:28:17",RELIANCE,4043642,948.1
154520,"2018-03-01 15:28:17",MARUTI,602206,8875.05
154515,"2018-03-01 15:28:16",MARUTI,601652,8879
154516,"2018-03-01 15:28:16",TCS,854767,3034.25
154517,"2018-03-01 15:28:16",MARUTI,601908,8879
154518,"2018-03-01 15:28:16",TATAMOTORS,6941098,370.1
154514,"2018-03-01 15:28:15",VEDL,8101283,322.2
154511,"2018-03-01 15:28:14",RELIANCE,4042642,948.2
154512,"2018-03-01 15:28:14",BPCL,6173230,442.2
154513,"2018-03-01 15:28:14",LT,1908326,1314.9
154510,"2018-03-01 15:28:13",TATAMOTORS,6939701,370.1
154509,"2018-03-01 15:28:12",SUNPHARMA,4238958,534.9
154508,"2018-03-01 15:28:09",MARUTI,601030,8877
154506,"2018-03-01 15:28:08",SUNPHARMA,4237710,534.85
154507,"2018-03-01 15:28:08",VEDL,8098559,321.75
154502,"2018-03-01 15:28:07",RELIANCE,4041565,948.85
154503,"2018-03-01 15:28:07",SUNPHARMA,4236760,535.45
154504,"2018-03-01 15:28:07",VEDL,8084559,322.15
154505,"2018-03-01 15:28:07",RELCAPITAL,4809738,456.6
154501,"2018-03-01 15:28:06",TCS,854594,3033.95
154498,"2018-03-01 15:28:05",BPCL,6171888,442
154499,"2018-03-01 15:28:05",MARUTI,600760,8877.45
154500,"2018-03-01 15:28:05",TATAMOTORS,6938266,370.15
154497,"2018-03-01 15:28:04",VEDL,8072951,321.7
154495,"2018-03-01 15:28:03",RELCAPITAL,4808481,456.8
154496,"2018-03-01 15:28:03",SUNPHARMA,4235568,535.05
154493,"2018-03-01 15:28:02",LT,1907923,1314.8
154494,"2018-03-01 15:28:02",MARUTI,600612,8877
154491,"2018-03-01 15:28:01",MARUTI,600398,8879
154492,"2018-03-01 15:28:01",TCS,854423,3032
154488,"2018-03-01 15:28:00",VEDL,8070505,322
154489,"2018-03-01 15:28:00",TATAMOTORS,6936862,370.15
154490,"2018-03-01 15:28:00",BPCL,6170521,442.1
154486,"2018-03-01 15:27:59",VEDL,8061545,322
154487,"2018-03-01 15:27:59",MARUTI,599836,8877.2
154484,"2018-03-01 15:27:58",VEDL,8058045,322
154485,"2018-03-01 15:27:58",SUNPHARMA,4234679,535
154481,"2018-03-01 15:27:57",TCS,854237,3032.05
154482,"2018-03-01 15:27:57",MARUTI,599475,8877
154483,"2018-03-01 15:27:57",RELCAPITAL,4807515,457.25
154479,"2018-03-01 15:27:56",VEDL,8043515,321.75
154480,"2018-03-01 15:27:56",RELIANCE,4039925,948.3
154478,"2018-03-01 15:27:55",RELIANCE,4038862,948.35
154477,"2018-03-01 15:27:54",BPCL,6169266,442.05
154476,"2018-03-01 15:27:53",LT,1907540,1314.85
154475,"2018-03-01 15:27:52",TATAMOTORS,6934986,370.2
154474,"2018-03-01 15:27:51",TCS,854030,3032
154473,"2018-03-01 15:27:50",SUNPHARMA,4233750,535.35
154472,"2018-03-01 15:27:49",BPCL,6167276,442.2
154470,"2018-03-01 15:27:48",VEDL,8038624,321.85
154471,"2018-03-01 15:27:48",TATAMOTORS,6932851,370.2
154467,"2018-03-01 15:27:47",SUNPHARMA,4231938,534.85
154468,"2018-03-01 15:27:47",RELCAPITAL,4806381,457
154469,"2018-03-01 15:27:47",RELIANCE,4037761,948.55
154466,"2018-03-01 15:27:46",MARUTI,599125,8871.2
154465,"2018-03-01 15:27:45",TCS,853854,3034.2
154463,"2018-03-01 15:27:44",TATAMOTORS,6930587,370.1
154464,"2018-03-01 15:27:44",RELIANCE,4036751,948.6
154461,"2018-03-01 15:27:43",TCS,853659,3034.2
154462,"2018-03-01 15:27:43",LT,1907111,1314.95
154460,"2018-03-01 15:27:42",RELCAPITAL,4804468,457
154457,"2018-03-01 15:27:41",VEDL,8037006,321.85
154458,"2018-03-01 15:27:41",MARUTI,598993,8875
154459,"2018-03-01 15:27:41",SUNPHARMA,4231027,534.8
154455,"2018-03-01 15:27:39",MARUTI,598803,8875.3
154456,"2018-03-01 15:27:39",TATAMOTORS,6929013,370.2
154450,"2018-03-01 15:27:38",LT,1906724,1315
154451,"2018-03-01 15:27:38",SUNPHARMA,4229351,534.85
154452,"2018-03-01 15:27:38",VEDL,8034860,321.85
154453,"2018-03-01 15:27:38",TCS,853307,3034
154454,"2018-03-01 15:27:38",RELIANCE,4035911,948.6
154448,"2018-03-01 15:27:37",RELIANCE,4034886,948.8
154449,"2018-03-01 15:27:37",BPCL,6164976,442.2
154447,"2018-03-01 15:27:36",SUNPHARMA,4227746,534.8
154443,"2018-03-01 15:27:35",TATAMOTORS,6927445,370.15
154444,"2018-03-01 15:27:35",SUNPHARMA,4226708,534.8
154445,"2018-03-01 15:27:35",MARUTI,598546,8878
154446,"2018-03-01 15:27:35",VEDL,8030510,322.05
154440,"2018-03-01 15:27:34",RELCAPITAL,4802824,456.95
154441,"2018-03-01 15:27:34",VEDL,8023375,322
154442,"2018-03-01 15:27:34",BPCL,6163436,442.05
154439,"2018-03-01 15:27:33",VEDL,8020002,322
154434,"2018-03-01 15:27:32",MARUTI,598348,8879
154435,"2018-03-01 15:27:32",SUNPHARMA,4225398,534.8
154436,"2018-03-01 15:27:32",TCS,853105,3033.95
154437,"2018-03-01 15:27:32",BPCL,6161345,442
154438,"2018-03-01 15:27:32",RELIANCE,4033780,948.5
154432,"2018-03-01 15:27:30",LT,1906275,1314.95
154433,"2018-03-01 15:27:30",MARUTI,598146,8879
154429,"2018-03-01 15:27:29",VEDL,8016022,322
154430,"2018-03-01 15:27:29",TATAMOTORS,6925732,370.1
154431,"2018-03-01 15:27:29",TCS,852850,3033.5
154428,"2018-03-01 15:27:28",VEDL,8014130,322
154423,"2018-03-01 15:27:27",RELIANCE,4032549,948.35
154424,"2018-03-01 15:27:27",RELCAPITAL,4801383,456.75
154425,"2018-03-01 15:27:27",LT,1905676,1315
154426,"2018-03-01 15:27:27",VEDL,8008780,322
154427,"2018-03-01 15:27:27",MARUTI,597886,8875.45
154422,"2018-03-01 15:27:26",VEDL,8006937,322
154421,"2018-03-01 15:27:25",LT,1905276,1315
154417,"2018-03-01 15:27:24",BPCL,6155565,442.05
154418,"2018-03-01 15:27:24",VEDL,8004426,322.1
154419,"2018-03-01 15:27:24",TATAMOTORS,6923661,370.2
154420,"2018-03-01 15:27:24",TCS,852634,3033.85
154416,"2018-03-01 15:27:23",RELIANCE,4031340,948.9
154414,"2018-03-01 15:27:22",VEDL,8002279,321.95
154415,"2018-03-01 15:27:22",TCS,852288,3035
154413,"2018-03-01 15:27:21",VEDL,8000522,322
154411,"2018-03-01 15:27:20",SUNPHARMA,4223314,535.5
154412,"2018-03-01 15:27:20",LT,1904711,1315
154409,"2018-03-01 15:27:19",RELIANCE,4030297,948.35
154410,"2018-03-01 15:27:19",SUNPHARMA,4222264,535
154407,"2018-03-01 15:27:18",RELCAPITAL,4799935,456.65
154408,"2018-03-01 15:27:18",MARUTI,597464,8876.15
154404,"2018-03-01 15:27:17",RELIANCE,4029282,948.95
154405,"2018-03-01 15:27:17",BPCL,6154248,442.1
154406,"2018-03-01 15:27:17",TATAMOTORS,6921565,370.2
154402,"2018-03-01 15:27:14",SUNPHARMA,4218419,534.9
154403,"2018-03-01 15:27:14",VEDL,7996542,322.15
154401,"2018-03-01 15:27:13",TATAMOTORS,6920108,370.2
154398,"2018-03-01 15:27:12",VEDL,7992684,322.25
154399,"2018-03-01 15:27:12",MARUTI,597284,8876
154400,"2018-03-01 15:27:12",TCS,852076,3034
154395,"2018-03-01 15:27:10",RELCAPITAL,4798144,456.8
154396,"2018-03-01 15:27:10",RELIANCE,4027592,948.6
154397,"2018-03-01 15:27:10",VEDL,7990234,322.25
154393,"2018-03-01 15:27:09",MARUTI,597147,8876
154394,"2018-03-01 15:27:09",SUNPHARMA,4217203,534.9
154390,"2018-03-01 15:27:08",RELIANCE,4026510,948.6
154391,"2018-03-01 15:27:08",VEDL,7985773,322.3
154392,"2018-03-01 15:27:08",TATAMOTORS,6916575,370.1
154387,"2018-03-01 15:27:07",LT,1904278,1314.95
154388,"2018-03-01 15:27:07",RELCAPITAL,4796808,456.5
154389,"2018-03-01 15:27:07",RELIANCE,4025505,948.6
154385,"2018-03-01 15:27:06",VEDL,7980305,322.25
154386,"2018-03-01 15:27:06",RELIANCE,4024505,949.2
154382,"2018-03-01 15:27:05",SUNPHARMA,4216354,534.7
154383,"2018-03-01 15:27:05",MARUTI,596964,8875.25
154384,"2018-03-01 15:27:05",BPCL,6152040,442.1
154379,"2018-03-01 15:27:04",RELCAPITAL,4795838,456.8
154380,"2018-03-01 15:27:04",RELIANCE,4021744,948.7
154381,"2018-03-01 15:27:04",TCS,851809,3033.9
154375,"2018-03-01 15:27:03",VEDL,7977331,322.3
154376,"2018-03-01 15:27:03",MARUTI,596797,8875.15
154377,"2018-03-01 15:27:03",TCS,851632,3033.9
154378,"2018-03-01 15:27:03",BPCL,6150565,442.05
154373,"2018-03-01 15:27:02",SUNPHARMA,4215367,535
154374,"2018-03-01 15:27:02",TATAMOTORS,6914909,370.15
154371,"2018-03-01 15:27:01",RELCAPITAL,4793672,456.6
154372,"2018-03-01 15:27:01",BPCL,6148981,442
