id,curr_time,symbol,volume,price
155054,"2018-03-05 09:14:59",BHARTIARTL,0,427.75
155055,"2018-03-05 09:14:59",BIOCON,0,626.85
155056,"2018-03-05 09:14:59",INFY,0,1160.75
155057,"2018-03-05 09:14:59",MARUTI,0,8873.45
155058,"2018-03-05 09:14:59",RELCAPITAL,0,458.15
155059,"2018-03-05 09:14:59",RELIANCE,0,948.4
155060,"2018-03-05 09:14:59",TATAMOTORS,0,370.75
155061,"2018-03-05 09:14:59",TATASTEEL,0,675.05
155062,"2018-03-05 09:14:59",TCS,0,3037.7
155063,"2018-03-05 09:14:59",VEDL,0,323.25
154919,"2018-03-05 09:15:37",BHARTIARTL,64791,424.75
154920,"2018-03-05 09:15:37",BIOCON,21950,625.25
154914,"2018-03-05 09:15:37",INFY,94051,1162.4
154921,"2018-03-05 09:15:37",MARUTI,10247,8830.15
154915,"2018-03-05 09:15:37",RELCAPITAL,27766,454.4
154916,"2018-03-05 09:15:37",RELIANCE,184882,948.95
154917,"2018-03-05 09:15:37",TATAMOTORS,116429,364.6
154922,"2018-03-05 09:15:37",TATASTEEL,140736,665
154913,"2018-03-05 09:15:37",TCS,49288,3052.2
154918,"2018-03-05 09:15:37",VEDL,171514,316.7
154930,"2018-03-05 09:15:38",BHARTIARTL,66161,424.9
154927,"2018-03-05 09:15:38",BIOCON,22450,625.1
154923,"2018-03-05 09:15:38",INFY,95002,1162.35
154924,"2018-03-05 09:15:38",RELCAPITAL,28397,454.65
154925,"2018-03-05 09:15:38",RELIANCE,185671,949.05
154928,"2018-03-05 09:15:38",TATASTEEL,141513,665.1
154926,"2018-03-05 09:15:38",TCS,49450,3053.2
154929,"2018-03-05 09:15:38",VEDL,174573,316.6
154937,"2018-03-05 09:15:39",INFY,96684,1162.45
154933,"2018-03-05 09:15:39",MARUTI,10485,8829.85
154934,"2018-03-05 09:15:39",MARUTI,10527,8828.35
154931,"2018-03-05 09:15:39",RELCAPITAL,29259,454.75
154932,"2018-03-05 09:15:39",TATAMOTORS,119260,364.7
154935,"2018-03-05 09:15:39",TATASTEEL,147049,665
154936,"2018-03-05 09:15:39",VEDL,175733,316.75
154946,"2018-03-05 09:15:40",BHARTIARTL,66313,425.05
154947,"2018-03-05 09:15:40",BIOCON,22502,625.6
154941,"2018-03-05 09:15:40",INFY,100218,1162.3
154948,"2018-03-05 09:15:40",MARUTI,10534,8829.85
154942,"2018-03-05 09:15:40",RELCAPITAL,29744,454.75
154939,"2018-03-05 09:15:40",RELIANCE,186041,949.1
154943,"2018-03-05 09:15:40",RELIANCE,186556,949.1
154940,"2018-03-05 09:15:40",TATAMOTORS,120138,364.6
154944,"2018-03-05 09:15:40",TATAMOTORS,123537,364.65
154938,"2018-03-05 09:15:40",TATASTEEL,150558,664.85
154945,"2018-03-05 09:15:40",TCS,49604,3053
154949,"2018-03-05 09:15:40",VEDL,177861,317.05
154951,"2018-03-05 09:15:41",BHARTIARTL,66340,425.25
154952,"2018-03-05 09:15:41",BIOCON,23452,626
154955,"2018-03-05 09:15:41",INFY,102117,1162.65
154953,"2018-03-05 09:15:41",MARUTI,10617,8828.35
154956,"2018-03-05 09:15:41",RELCAPITAL,29844,454.75
